headshot,SPLASHES_HEADSHOT,,medal_kill_headshot,1.5,0.75,0.25,0.25,1,mp_ui_medal_headshot_ach,,splash,,
ch_marksman_h2_fn2000_2,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,weapon_attachment_suppressor,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,weapon_attachment_acog,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_4,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,weapon_attachment_fmj,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_5,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,weapon_attachment_holographic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_6,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,weapon_attachment_thermal2,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_7,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,weapon_attachment_xmag,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_desert,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_2,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_arctic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_3,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_woodland,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_4,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_digital,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_5,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_urban,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_6,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_blue_tiger,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_7,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_red_tiger,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_8,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_orange_fall,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_fn2000_9,CHALLENGE_EXPERT_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_gold,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_1,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_yellow,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_2,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_red,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_3,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_pink,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_4,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_orange,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_5,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_6,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_dark_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_7,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_brown,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_2_8,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_EXPERT_DESC,h2m_img_camo_black,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_1,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_yellow,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_2,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_orange,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_3,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_polyatomic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_4,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_dred,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_5,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_blue,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_6,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_pink,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_7,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_8,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_red,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_3_9,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_cyan,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_4_1,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_gas,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_4_2,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_lava,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_4_3,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_water,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_4_4,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_fire,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_4_5,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_ice,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_fn2000_4_6,CHALLENGE_MARKSMAN_FN2000,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_storm,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_shotgun,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2_reflex,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_suppressor,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_4,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_acog,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_5,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_fmj,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_6,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_holographic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_7,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_thermal2,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_8,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_xmag,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_9,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,weapon_attachment_shotty,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_desert,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_2,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_arctic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_3,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_woodland,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_4,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_digital,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_5,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_urban,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_6,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_blue_tiger,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_7,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_red_tiger,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_8,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_orange_fall,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_ak47_9,CHALLENGE_EXPERT_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_gold,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_1,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_yellow,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_2,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_red,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_3,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_pink,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_4,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_orange,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_5,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_6,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_dark_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_7,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_brown,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_2_8,CHALLENGE_MARKSMAN_AK47,CHALLENGE_EXPERT_DESC,h2m_img_camo_black,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_1,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_yellow,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_2,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_orange,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_3,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_polyatomic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_4,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_dred,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_5,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_blue,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_6,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_pink,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_7,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_8,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_red,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_3_9,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_cyan,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_4_1,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_gas,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_4_2,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_lava,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_4_3,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_water,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_4_4,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_fire,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_4_5,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_ice,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ak47_4_6,CHALLENGE_MARKSMAN_AK47,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_storm,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_fastfire,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2_reflex,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_suppressor,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_4,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_acog,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_5,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_fmj,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_6,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_akimbo2,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_7,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_holographic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_8,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_thermal2,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_9,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,weapon_attachment_xmag,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_desert,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_2,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_arctic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_3,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_woodland,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_4,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_digital,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_5,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_urban,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_6,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_blue_tiger,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_7,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_red_tiger,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_8,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_orange_fall,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_expert_h2_mp5k_9,CHALLENGE_EXPERT_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_gold,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_1,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_yellow,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_2,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_red,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_3,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_pink,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_4,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_orange,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_5,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_6,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_dark_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_7,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_brown,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_2_8,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_EXPERT_DESC,h2m_img_camo_black,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_1,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_yellow,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_2,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_orange,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_3,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_polyatomic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_4,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_dred,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_5,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_blue,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_6,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_pink,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_7,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_green,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_8,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_red,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_3_9,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_poly_cyan,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_4_1,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_gas,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_4_2,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_lava,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_4_3,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_water,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_4_4,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_fire,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_4_5,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_ice,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_mp5k_4_6,CHALLENGE_MARKSMAN_MP5K,CHALLENGE_MARKSMAN_DESC,h2m_img_camo_storm,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_fastfire,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_2,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,h2_reflex,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_3,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_suppressor,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_4,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_acog,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_5,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_fmj,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_6,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_akimbo2,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_7,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_holographic,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_8,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_thermal2,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
ch_marksman_h2_ump45_9,CHALLENGE_MARKSMAN_UMP45,CHALLENGE_MARKSMAN_DESC,weapon_attachment_xmag,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash,,
