h2_usp camo016,weaponCamo,0,ch_expert_h2_usp_1,397,,,,,,,
h2_usp camo017,weaponCamo,0,ch_expert_h2_usp_2,398,,,,,,,
h2_usp camo018,weaponCamo,0,ch_expert_h2_usp_3,399,,,,,,,
h2_usp camo019,weaponCamo,0,ch_expert_h2_usp_4,400,,,,,,,
h2_usp camo020,weaponCamo,0,ch_expert_h2_usp_5,401,,,,,,,
h2_usp camo021,weaponCamo,0,ch_expert_h2_usp_6,402,,,,,,,
h2_usp camo022,weaponCamo,0,ch_expert_h2_usp_7,403,,,,,,,
h2_usp camo023,weaponCamo,0,ch_expert_h2_usp_8,404,,,,,,,
h2_usp gold,weaponCamo,0,ch_expert_h2_usp_9,405,,,,,,,
h2_usp golddiamond,weaponCamo,0,ch_h2_pistol_diamond_1,406,,,,,,,
h2_usp toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,407,,,,,,,
h2_coltanaconda camo016,weaponCamo,0,ch_expert_h2_coltanaconda_1,408,,,,,,,
h2_coltanaconda camo017,weaponCamo,0,ch_expert_h2_coltanaconda_2,409,,,,,,,
h2_coltanaconda camo018,weaponCamo,0,ch_expert_h2_coltanaconda_3,410,,,,,,,
h2_coltanaconda camo019,weaponCamo,0,ch_expert_h2_coltanaconda_4,411,,,,,,,
h2_coltanaconda camo020,weaponCamo,0,ch_expert_h2_coltanaconda_5,412,,,,,,,
h2_coltanaconda camo021,weaponCamo,0,ch_expert_h2_coltanaconda_6,413,,,,,,,
h2_coltanaconda camo022,weaponCamo,0,ch_expert_h2_coltanaconda_7,414,,,,,,,
h2_coltanaconda camo023,weaponCamo,0,ch_expert_h2_coltanaconda_8,415,,,,,,,
h2_coltanaconda gold,weaponCamo,0,ch_expert_h2_coltanaconda_9,416,,,,,,,
h2_coltanaconda golddiamond,weaponCamo,0,ch_h2_pistol_diamond_1,417,,,,,,,
h2_coltanaconda toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,418,,,,,,,
h2_m9 camo016,weaponCamo,0,ch_expert_h2_m9_1,419,,,,,,,
h2_m9 camo017,weaponCamo,0,ch_expert_h2_m9_2,420,,,,,,,
h2_m9 camo018,weaponCamo,0,ch_expert_h2_m9_3,421,,,,,,,
h2_m9 camo019,weaponCamo,0,ch_expert_h2_m9_4,422,,,,,,,
h2_m9 camo020,weaponCamo,0,ch_expert_h2_m9_5,423,,,,,,,
h2_m9 camo021,weaponCamo,0,ch_expert_h2_m9_6,424,,,,,,,
h2_m9 camo022,weaponCamo,0,ch_expert_h2_m9_7,425,,,,,,,
h2_m9 camo023,weaponCamo,0,ch_expert_h2_m9_8,426,,,,,,,
h2_m9 gold,weaponCamo,0,ch_expert_h2_m9_9,427,,,,,,,
h2_m9 golddiamond,weaponCamo,0,ch_h2_pistol_diamond_1,428,,,,,,,
h2_m9 toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,429,,,,,,,
h2_deserteagle camo016,weaponCamo,0,ch_expert_h2_deserteagle_1,430,,,,,,,
h2_deserteagle camo017,weaponCamo,0,ch_expert_h2_deserteagle_2,431,,,,,,,
h2_deserteagle camo018,weaponCamo,0,ch_expert_h2_deserteagle_3,432,,,,,,,
h2_deserteagle camo019,weaponCamo,0,ch_expert_h2_deserteagle_4,433,,,,,,,
h2_deserteagle camo020,weaponCamo,0,ch_expert_h2_deserteagle_5,434,,,,,,,
h2_deserteagle camo021,weaponCamo,0,ch_expert_h2_deserteagle_6,435,,,,,,,
h2_deserteagle camo022,weaponCamo,0,ch_expert_h2_deserteagle_7,436,,,,,,,
h2_deserteagle camo023,weaponCamo,0,ch_expert_h2_deserteagle_8,437,,,,,,,
h2_deserteagle gold,weaponCamo,0,ch_expert_h2_deserteagle_9,438,,,,,,,
h2_deserteagle golddiamond,weaponCamo,0,ch_h2_pistol_diamond_1,439,,,,,,,
h2_deserteagle toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,440,,,,,,,
h2_colt45 camo016,weaponCamo,0,ch_expert_h2_colt45_1,441,,,,,,,
h2_colt45 camo017,weaponCamo,0,ch_expert_h2_colt45_2,442,,,,,,,
h2_colt45 camo018,weaponCamo,0,ch_expert_h2_colt45_3,443,,,,,,,
h2_colt45 camo019,weaponCamo,0,ch_expert_h2_colt45_4,444,,,,,,,
h2_colt45 camo020,weaponCamo,0,ch_expert_h2_colt45_5,445,,,,,,,
h2_colt45 camo021,weaponCamo,0,ch_expert_h2_colt45_6,446,,,,,,,
h2_colt45 camo022,weaponCamo,0,ch_expert_h2_colt45_7,447,,,,,,,
h2_colt45 camo023,weaponCamo,0,ch_expert_h2_colt45_8,448,,,,,,,
h2_colt45 gold,weaponCamo,0,ch_expert_h2_colt45_9,449,,,,,,,
h2_colt45 golddiamond,weaponCamo,0,ch_h2_pistol_diamond_1,450,,,,,,,
h2_colt45 toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,451,,,,,,,
h2_shovel camo016,weaponCamo,0,ch_marksman_h2_shovel_1,452,,,,,,,
h2_shovel camo017,weaponCamo,0,ch_marksman_h2_shovel_2,453,,,,,,,
h2_shovel camo018,weaponCamo,0,ch_marksman_h2_shovel_3,454,,,,,,,
h2_shovel camo019,weaponCamo,0,ch_marksman_h2_shovel_4,455,,,,,,,
h2_shovel camo020,weaponCamo,0,ch_marksman_h2_shovel_5,456,,,,,,,
h2_shovel camo021,weaponCamo,0,ch_marksman_h2_shovel_6,457,,,,,,,
h2_shovel camo022,weaponCamo,0,ch_marksman_h2_shovel_7,458,,,,,,,
h2_shovel camo023,weaponCamo,0,ch_marksman_h2_shovel_8,459,,,,,,,
h2_shovel gold,weaponCamo,0,ch_marksman_h2_shovel_9,460,,,,,,,
h2_shovel golddiamond,weaponCamo,0,ch_h2_melee_diamond_1,461,,,,,,,
h2_shovel toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,462,,,,,,,
h2_sickle camo016,weaponCamo,0,ch_marksman_h2_sickle_1,463,,,,,,,
h2_sickle camo017,weaponCamo,0,ch_marksman_h2_sickle_2,464,,,,,,,
h2_sickle camo018,weaponCamo,0,ch_marksman_h2_sickle_3,465,,,,,,,
h2_sickle camo019,weaponCamo,0,ch_marksman_h2_sickle_4,466,,,,,,,
h2_sickle camo020,weaponCamo,0,ch_marksman_h2_sickle_5,467,,,,,,,
h2_sickle camo021,weaponCamo,0,ch_marksman_h2_sickle_6,468,,,,,,,
h2_sickle camo022,weaponCamo,0,ch_marksman_h2_sickle_7,469,,,,,,,
h2_sickle camo023,weaponCamo,0,ch_marksman_h2_sickle_8,470,,,,,,,
h2_sickle gold,weaponCamo,0,ch_marksman_h2_sickle_9,471,,,,,,,
h2_sickle golddiamond,weaponCamo,0,ch_h2_melee_diamond_1,472,,,,,,,
h2_sickle toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,473,,,,,,,
h2_icepick camo016,weaponCamo,0,ch_marksman_h2_icepick_1,474,,,,,,,
h2_icepick camo017,weaponCamo,0,ch_marksman_h2_icepick_2,475,,,,,,,
h2_icepick camo018,weaponCamo,0,ch_marksman_h2_icepick_3,476,,,,,,,
h2_icepick camo019,weaponCamo,0,ch_marksman_h2_icepick_4,477,,,,,,,
h2_icepick camo020,weaponCamo,0,ch_marksman_h2_icepick_5,478,,,,,,,
h2_icepick camo021,weaponCamo,0,ch_marksman_h2_icepick_6,479,,,,,,,
h2_icepick camo022,weaponCamo,0,ch_marksman_h2_icepick_7,480,,,,,,,
h2_icepick camo023,weaponCamo,0,ch_marksman_h2_icepick_8,481,,,,,,,
h2_icepick gold,weaponCamo,0,ch_marksman_h2_icepick_9,482,,,,,,,
h2_icepick golddiamond,weaponCamo,0,ch_h2_melee_diamond_1,483,,,,,,,
h2_icepick toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,484,,,,,,,
h2_karambit camo016,weaponCamo,0,ch_marksman_h2_karambit_1,485,,,,,,,
h2_karambit camo017,weaponCamo,0,ch_marksman_h2_karambit_2,486,,,,,,,
h2_karambit camo018,weaponCamo,0,ch_marksman_h2_karambit_3,487,,,,,,,
h2_karambit camo019,weaponCamo,0,ch_marksman_h2_karambit_4,488,,,,,,,
h2_karambit camo020,weaponCamo,0,ch_marksman_h2_karambit_5,489,,,,,,,
h2_karambit camo021,weaponCamo,0,ch_marksman_h2_karambit_6,490,,,,,,,
h2_karambit camo022,weaponCamo,0,ch_marksman_h2_karambit_7,491,,,,,,,
h2_karambit camo023,weaponCamo,0,ch_marksman_h2_karambit_8,492,,,,,,,
h2_karambit gold,weaponCamo,0,ch_marksman_h2_karambit_9,493,,,,,,,
h2_karambit golddiamond,weaponCamo,0,ch_h2_melee_diamond_1,494,,,,,,,
h2_karambit toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,495,,,,,,,
h2_hatchet camo016,weaponCamo,0,ch_marksman_h2_hatchet_1,496,,,,,,,
h2_hatchet camo017,weaponCamo,0,ch_marksman_h2_hatchet_2,497,,,,,,,
h2_hatchet camo018,weaponCamo,0,ch_marksman_h2_hatchet_3,498,,,,,,,
h2_hatchet camo019,weaponCamo,0,ch_marksman_h2_hatchet_4,499,,,,,,,
h2_hatchet camo020,weaponCamo,0,ch_marksman_h2_hatchet_5,500,,,,,,,
h2_hatchet camo021,weaponCamo,0,ch_marksman_h2_hatchet_6,501,,,,,,,
h2_hatchet camo022,weaponCamo,0,ch_marksman_h2_hatchet_7,502,,,,,,,
h2_hatchet camo023,weaponCamo,0,ch_marksman_h2_hatchet_8,503,,,,,,,
h2_hatchet gold,weaponCamo,0,ch_marksman_h2_hatchet_9,504,,,,,,,
h2_hatchet golddiamond,weaponCamo,0,ch_h2_melee_diamond_1,505,,,,,,,
h2_hatchet toxicwaste,weaponCamo,0,ch_h2_darkmatter_1,506,,,,,,,
h2_m4 camo024,weaponCamo,0,ch_marksman_h2_m4_2_1,,,,,,,,
h2_m4 camo025,weaponCamo,0,ch_marksman_h2_m4_2_1,,,,,,,,
h2_m4 camo026,weaponCamo,0,ch_marksman_h2_m4_2_2,,,,,,,,
h2_m4 camo027,weaponCamo,0,ch_marksman_h2_m4_2_2,,,,,,,,
h2_m4 camo028,weaponCamo,0,ch_marksman_h2_m4_2_3,,,,,,,,
h2_m4 camo029,weaponCamo,0,ch_marksman_h2_m4_2_3,,,,,,,,
h2_m4 camo030,weaponCamo,0,ch_marksman_h2_m4_2_4,,,,,,,,
h2_m4 camo031,weaponCamo,0,ch_marksman_h2_m4_2_4,,,,,,,,
h2_m4 camo032,weaponCamo,0,ch_marksman_h2_m4_2_5,,,,,,,,
h2_m4 camo033,weaponCamo,0,ch_marksman_h2_m4_2_5,,,,,,,,
h2_m4 camo034,weaponCamo,0,ch_marksman_h2_m4_2_6,,,,,,,,
h2_m4 camo035,weaponCamo,0,ch_marksman_h2_m4_2_6,,,,,,,,
h2_m4 camo036,weaponCamo,0,ch_marksman_h2_m4_2_7,,,,,,,,
h2_m4 camo037,weaponCamo,0,ch_marksman_h2_m4_2_7,,,,,,,,
h2_m4 camo038,weaponCamo,0,ch_marksman_h2_m4_2_8,,,,,,,,
h2_m4 camo039,weaponCamo,0,ch_marksman_h2_m4_3_1,,,,,,,,
h2_m4 camo040,weaponCamo,0,ch_marksman_h2_m4_3_2,,,,,,,,
h2_m4 camo041,weaponCamo,0,ch_marksman_h2_m4_3_3,,,,,,,,
h2_m4 camo042,weaponCamo,0,ch_marksman_h2_m4_3_4,,,,,,,,
h2_m4 camo043,weaponCamo,0,ch_marksman_h2_m4_3_5,,,,,,,,
h2_m4 camo044,weaponCamo,0,ch_marksman_h2_m4_3_6,,,,,,,,
h2_m4 camo045,weaponCamo,0,ch_marksman_h2_m4_3_7,,,,,,,,
h2_m4 camo046,weaponCamo,0,ch_marksman_h2_m4_3_8,,,,,,,,
h2_m4 camo047,weaponCamo,0,ch_marksman_h2_m4_3_9,,,,,,,,
h2_m4 camo048,weaponCamo,0,ch_marksman_h2_m4_4_1,,,,,,,,
h2_m4 camo049,weaponCamo,0,ch_marksman_h2_m4_4_2,,,,,,,,
h2_m4 camo050,weaponCamo,0,ch_marksman_h2_m4_4_3,,,,,,,,
h2_m4 camo051,weaponCamo,0,ch_marksman_h2_m4_4_4,,,,,,,,
h2_m4 camo052,weaponCamo,0,ch_marksman_h2_m4_4_5,,,,,,,,
h2_m4 camo053,weaponCamo,0,ch_marksman_h2_m4_4_6,,,,,,,,
h2_m4 camo054,weaponCamo,0,ch_nuke_earned_2,,,,,,,,
h2_m4 camo056,weaponCamo,0,ch_nuke_earned_3,,,,,,,,
h2_m4 camo057,weaponCamo,0,ch_nuke_earned_4,,,,,,,,
h2_famas camo024,weaponCamo,0,ch_marksman_h2_famas_2_1,,,,,,,,
h2_famas camo025,weaponCamo,0,ch_marksman_h2_famas_2_1,,,,,,,,
h2_famas camo026,weaponCamo,0,ch_marksman_h2_famas_2_2,,,,,,,,
h2_famas camo027,weaponCamo,0,ch_marksman_h2_famas_2_2,,,,,,,,
h2_famas camo028,weaponCamo,0,ch_marksman_h2_famas_2_3,,,,,,,,
h2_famas camo029,weaponCamo,0,ch_marksman_h2_famas_2_3,,,,,,,,
h2_famas camo030,weaponCamo,0,ch_marksman_h2_famas_2_4,,,,,,,,
h2_famas camo031,weaponCamo,0,ch_marksman_h2_famas_2_4,,,,,,,,
h2_famas camo032,weaponCamo,0,ch_marksman_h2_famas_2_5,,,,,,,,
h2_famas camo033,weaponCamo,0,ch_marksman_h2_famas_2_5,,,,,,,,
h2_famas camo034,weaponCamo,0,ch_marksman_h2_famas_2_6,,,,,,,,
h2_famas camo035,weaponCamo,0,ch_marksman_h2_famas_2_6,,,,,,,,
h2_famas camo036,weaponCamo,0,ch_marksman_h2_famas_2_7,,,,,,,,
h2_famas camo037,weaponCamo,0,ch_marksman_h2_famas_2_7,,,,,,,,
h2_famas camo038,weaponCamo,0,ch_marksman_h2_famas_2_8,,,,,,,,
h2_famas camo039,weaponCamo,0,ch_marksman_h2_famas_3_1,,,,,,,,
h2_famas camo040,weaponCamo,0,ch_marksman_h2_famas_3_2,,,,,,,,
h2_famas camo041,weaponCamo,0,ch_marksman_h2_famas_3_3,,,,,,,,
h2_famas camo042,weaponCamo,0,ch_marksman_h2_famas_3_4,,,,,,,,
h2_famas camo043,weaponCamo,0,ch_marksman_h2_famas_3_5,,,,,,,,
h2_famas camo044,weaponCamo,0,ch_marksman_h2_famas_3_6,,,,,,,,
h2_famas camo045,weaponCamo,0,ch_marksman_h2_famas_3_7,,,,,,,,
h2_famas camo046,weaponCamo,0,ch_marksman_h2_famas_3_8,,,,,,,,
h2_famas camo047,weaponCamo,0,ch_marksman_h2_famas_3_9,,,,,,,,
h2_famas camo048,weaponCamo,0,ch_marksman_h2_famas_4_1,,,,,,,,
h2_famas camo049,weaponCamo,0,ch_marksman_h2_famas_4_2,,,,,,,,
h2_famas camo050,weaponCamo,0,ch_marksman_h2_famas_4_3,,,,,,,,
h2_famas camo051,weaponCamo,0,ch_marksman_h2_famas_4_4,,,,,,,,
h2_famas camo052,weaponCamo,0,ch_marksman_h2_famas_4_5,,,,,,,,
h2_famas camo053,weaponCamo,0,ch_marksman_h2_famas_4_6,,,,,,,,
h2_famas camo054,weaponCamo,0,ch_nuke_earned_2,,,,,,,,
h2_famas camo056,weaponCamo,0,ch_nuke_earned_3,,,,,,,,
h2_famas camo057,weaponCamo,0,ch_nuke_earned_4,,,,,,,,
h2_scar camo024,weaponCamo,0,ch_marksman_h2_scar_2_1,,,,,,,,
h2_scar camo025,weaponCamo,0,ch_marksman_h2_scar_2_1,,,,,,,,
h2_scar camo026,weaponCamo,0,ch_marksman_h2_scar_2_2,,,,,,,,
h2_scar camo027,weaponCamo,0,ch_marksman_h2_scar_2_2,,,,,,,,
h2_scar camo028,weaponCamo,0,ch_marksman_h2_scar_2_3,,,,,,,,
h2_scar camo029,weaponCamo,0,ch_marksman_h2_scar_2_3,,,,,,,,
h2_scar camo030,weaponCamo,0,ch_marksman_h2_scar_2_4,,,,,,,,
h2_scar camo031,weaponCamo,0,ch_marksman_h2_scar_2_4,,,,,,,,
h2_scar camo032,weaponCamo,0,ch_marksman_h2_scar_2_5,,,,,,,,
h2_scar camo033,weaponCamo,0,ch_marksman_h2_scar_2_5,,,,,,,,
h2_scar camo034,weaponCamo,0,ch_marksman_h2_scar_2_6,,,,,,,,
h2_scar camo035,weaponCamo,0,ch_marksman_h2_scar_2_6,,,,,,,,
h2_scar camo036,weaponCamo,0,ch_marksman_h2_scar_2_7,,,,,,,,
h2_scar camo037,weaponCamo,0,ch_marksman_h2_scar_2_7,,,,,,,,
h2_scar camo038,weaponCamo,0,ch_marksman_h2_scar_2_8,,,,,,,,
h2_scar camo039,weaponCamo,0,ch_marksman_h2_scar_3_1,,,,,,,,
h2_scar camo040,weaponCamo,0,ch_marksman_h2_scar_3_2,,,,,,,,
h2_scar camo041,weaponCamo,0,ch_marksman_h2_scar_3_3,,,,,,,,
h2_scar camo042,weaponCamo,0,ch_marksman_h2_scar_3_4,,,,,,,,
h2_scar camo043,weaponCamo,0,ch_marksman_h2_scar_3_5,,,,,,,,
h2_scar camo044,weaponCamo,0,ch_marksman_h2_scar_3_6,,,,,,,,
h2_scar camo045,weaponCamo,0,ch_marksman_h2_scar_3_7,,,,,,,,
h2_scar camo046,weaponCamo,0,ch_marksman_h2_scar_3_8,,,,,,,,
h2_scar camo047,weaponCamo,0,ch_marksman_h2_scar_3_9,,,,,,,,
h2_scar camo048,weaponCamo,0,ch_marksman_h2_scar_4_1,,,,,,,,
h2_scar camo049,weaponCamo,0,ch_marksman_h2_scar_4_2,,,,,,,,
h2_scar camo050,weaponCamo,0,ch_marksman_h2_scar_4_3,,,,,,,,
h2_scar camo051,weaponCamo,0,ch_marksman_h2_scar_4_4,,,,,,,,
h2_scar camo052,weaponCamo,0,ch_marksman_h2_scar_4_5,,,,,,,,
h2_scar camo053,weaponCamo,0,ch_marksman_h2_scar_4_6,,,,,,,,
h2_scar camo054,weaponCamo,0,ch_nuke_earned_2,,,,,,,,
h2_scar camo056,weaponCamo,0,ch_nuke_earned_3,,,,,,,,
h2_scar camo057,weaponCamo,0,ch_nuke_earned_4,,,,,,,,
h2_tavor camo024,weaponCamo,0,ch_marksman_h2_tavor_2_1,,,,,,,,
h2_tavor camo025,weaponCamo,0,ch_marksman_h2_tavor_2_1,,,,,,,,
h2_tavor camo026,weaponCamo,0,ch_marksman_h2_tavor_2_2,,,,,,,,
h2_tavor camo027,weaponCamo,0,ch_marksman_h2_tavor_2_2,,,,,,,,
h2_tavor camo028,weaponCamo,0,ch_marksman_h2_tavor_2_3,,,,,,,,
h2_tavor camo029,weaponCamo,0,ch_marksman_h2_tavor_2_3,,,,,,,,
h2_tavor camo030,weaponCamo,0,ch_marksman_h2_tavor_2_4,,,,,,,,
h2_tavor camo031,weaponCamo,0,ch_marksman_h2_tavor_2_4,,,,,,,,
h2_tavor camo032,weaponCamo,0,ch_marksman_h2_tavor_2_5,,,,,,,,
h2_tavor camo033,weaponCamo,0,ch_marksman_h2_tavor_2_5,,,,,,,,
h2_tavor camo034,weaponCamo,0,ch_marksman_h2_tavor_2_6,,,,,,,,
h2_tavor camo035,weaponCamo,0,ch_marksman_h2_tavor_2_6,,,,,,,,
h2_tavor camo036,weaponCamo,0,ch_marksman_h2_tavor_2_7,,,,,,,,
h2_tavor camo037,weaponCamo,0,ch_marksman_h2_tavor_2_7,,,,,,,,
h2_tavor camo038,weaponCamo,0,ch_marksman_h2_tavor_2_8,,,,,,,,
h2_tavor camo039,weaponCamo,0,ch_marksman_h2_tavor_3_1,,,,,,,,
h2_tavor camo040,weaponCamo,0,ch_marksman_h2_tavor_3_2,,,,,,,,
h2_tavor camo041,weaponCamo,0,ch_marksman_h2_tavor_3_3,,,,,,,,
h2_tavor camo042,weaponCamo,0,ch_marksman_h2_tavor_3_4,,,,,,,,
h2_tavor camo043,weaponCamo,0,ch_marksman_h2_tavor_3_5,,,,,,,,
h2_tavor camo044,weaponCamo,0,ch_marksman_h2_tavor_3_6,,,,,,,,
h2_tavor camo045,weaponCamo,0,ch_marksman_h2_tavor_3_7,,,,,,,,
h2_tavor camo046,weaponCamo,0,ch_marksman_h2_tavor_3_8,,,,,,,,
h2_tavor camo047,weaponCamo,0,ch_marksman_h2_tavor_3_9,,,,,,,,
h2_tavor camo048,weaponCamo,0,ch_marksman_h2_tavor_4_1,,,,,,,,
h2_tavor camo049,weaponCamo,0,ch_marksman_h2_tavor_4_2,,,,,,,,
h2_tavor camo050,weaponCamo,0,ch_marksman_h2_tavor_4_3,,,,,,,,
h2_tavor camo051,weaponCamo,0,ch_marksman_h2_tavor_4_4,,,,,,,,
h2_tavor camo052,weaponCamo,0,ch_marksman_h2_tavor_4_5,,,,,,,,
h2_tavor camo053,weaponCamo,0,ch_marksman_h2_tavor_4_6,,,,,,,,
h2_tavor camo054,weaponCamo,0,ch_nuke_earned_2,,,,,,,,
h2_tavor camo056,weaponCamo,0,ch_nuke_earned_3,,,,,,,,
h2_tavor camo057,weaponCamo,0,ch_nuke_earned_4,,,,,,,,
h2_fal camo024,weaponCamo,0,ch_marksman_h2_fal_2_1,,,,,,,,
h2_fal camo025,weaponCamo,0,ch_marksman_h2_fal_2_1,,,,,,,,
h2_fal camo026,weaponCamo,0,ch_marksman_h2_fal_2_2,,,,,,,,
h2_fal camo027,weaponCamo,0,ch_marksman_h2_fal_2_2,,,,,,,,
h2_fal camo028,weaponCamo,0,ch_marksman_h2_fal_2_3,,,,,,,,
h2_fal camo029,weaponCamo,0,ch_marksman_h2_fal_2_3,,,,,,,,
h2_fal camo030,weaponCamo,0,ch_marksman_h2_fal_2_4,,,,,,,,
h2_fal camo031,weaponCamo,0,ch_marksman_h2_fal_2_4,,,,,,,,
h2_fal camo032,weaponCamo,0,ch_marksman_h2_fal_2_5,,,,,,,,
h2_fal camo033,weaponCamo,0,ch_marksman_h2_fal_2_5,,,,,,,,
h2_fal camo034,weaponCamo,0,ch_marksman_h2_fal_2_6,,,,,,,,
h2_fal camo035,weaponCamo,0,ch_marksman_h2_fal_2_6,,,,,,,,
h2_fal camo036,weaponCamo,0,ch_marksman_h2_fal_2_7,,,,,,,,
h2_fal camo037,weaponCamo,0,ch_marksman_h2_fal_2_7,,,,,,,,
h2_fal camo038,weaponCamo,0,ch_marksman_h2_fal_2_8,,,,,,,,
h2_fal camo039,weaponCamo,0,ch_marksman_h2_fal_3_1,,,,,,,,
h2_fal camo040,weaponCamo,0,ch_marksman_h2_fal_3_2,,,,,,,,
h2_fal camo041,weaponCamo,0,ch_marksman_h2_fal_3_3,,,,,,,,
h2_fal camo042,weaponCamo,0,ch_marksman_h2_fal_3_4,,,,,,,,
h2_fal camo043,weaponCamo,0,ch_marksman_h2_fal_3_5,,,,,,,,
h2_fal camo044,weaponCamo,0,ch_marksman_h2_fal_3_6,,,,,,,,
h2_fal camo045,weaponCamo,0,ch_marksman_h2_fal_3_7,,,,,,,,
h2_fal camo046,weaponCamo,0,ch_marksman_h2_fal_3_8,,,,,,,,
h2_fal camo047,weaponCamo,0,ch_marksman_h2_fal_3_9,,,,,,,,
h2_fal camo048,weaponCamo,0,ch_marksman_h2_fal_4_1,,,,,,,,
h2_fal camo049,weaponCamo,0,ch_marksman_h2_fal_4_2,,,,,,,,
h2_fal camo050,weaponCamo,0,ch_marksman_h2_fal_4_3,,,,,,,,
h2_fal camo051,weaponCamo,0,ch_marksman_h2_fal_4_4,,,,,,,,
h2_fal camo052,weaponCamo,0,ch_marksman_h2_fal_4_5,,,,,,,,
h2_fal camo053,weaponCamo,0,ch_marksman_h2_fal_4_6,,,,,,,,
h2_fal camo054,weaponCamo,0,ch_nuke_earned_2,,,,,,,,
h2_fal camo056,weaponCamo,0,ch_nuke_earned_3,,,,,,,,
h2_fal camo057,weaponCamo,0,ch_nuke_earned_4,,,,,,,,
h2_m16 camo024,weaponCamo,0,ch_marksman_h2_m16_2_1,,,,,,,,
h2_m16 camo025,weaponCamo,0,ch_marksman_h2_m16_2_1,,,,,,,,
h2_m16 camo026,weaponCamo,0,ch_marksman_h2_m16_2_2,,,,,,,,
h2_m16 camo027,weaponCamo,0,ch_marksman_h2_m16_2_2,,,,,,,,
h2_m16 camo028,weaponCamo,0,ch_marksman_h2_m16_2_3,,,,,,,,
h2_m16 camo029,weaponCamo,0,ch_marksman_h2_m16_2_3,,,,,,,,
h2_m16 camo030,weaponCamo,0,ch_marksman_h2_m16_2_4,,,,,,,,
h2_m16 camo031,weaponCamo,0,ch_marksman_h2_m16_2_4,,,,,,,,
h2_m16 camo032,weaponCamo,0,ch_marksman_h2_m16_2_5,,,,,,,,
h2_m16 camo033,weaponCamo,0,ch_marksman_h2_m16_2_5,,,,,,,,
h2_m16 camo034,weaponCamo,0,ch_marksman_h2_m16_2_6,,,,,,,,
h2_m16 camo035,weaponCamo,0,ch_marksman_h2_m16_2_6,,,,,,,,
h2_m16 camo036,weaponCamo,0,ch_marksman_h2_m16_2_7,,,,,,,,
h2_m16 camo037,weaponCamo,0,ch_marksman_h2_m16_2_7,,,,,,,,
h2_m16 camo038,weaponCamo,0,ch_marksman_h2_m16_2_8,,,,,,,,
h2_m16 camo039,weaponCamo,0,ch_marksman_h2_m16_3_1,,,,,,,,
h2_m16 camo040,weaponCamo,0,ch_marksman_h2_m16_3_2,,,,,,,,
h2_m16 camo041,weaponCamo,0,ch_marksman_h2_m16_3_3,,,,,,,,
h2_m16 camo042,weaponCamo,0,ch_marksman_h2_m16_3_4,,,,,,,,
h2_m16 camo043,weaponCamo,0,ch_marksman_h2_m16_3_5,,,,,,,,
h2_m16 camo044,weaponCamo,0,ch_marksman_h2_m16_3_6,,,,,,,,
h2_m16 camo045,weaponCamo,0,ch_marksman_h2_m16_3_7,,,,,,,,
h2_m16 camo046,weaponCamo,0,ch_marksman_h2_m16_3_8,,,,,,,,
h2_m16 camo047,weaponCamo,0,ch_marksman_h2_m16_3_9,,,,,,,,
h2_m16 camo048,weaponCamo,0,ch_marksman_h2_m16_4_1,,,,,,,,
h2_m16 camo049,weaponCamo,0,ch_marksman_h2_m16_4_2,,,,,,,,
h2_m16 camo050,weaponCamo,0,ch_marksman_h2_m16_4_3,,,,,,,,
h2_m16 camo051,weaponCamo,0,ch_marksman_h2_m16_4_4,,,,,,,,
h2_m16 camo052,weaponCamo,0,ch_marksman_h2_m16_4_5,,,,,,,,
h2_m16 camo053,weaponCamo,0,ch_marksman_h2_m16_4_6,,,,,,,,
h2_m16 camo054,weaponCamo,0,ch_nuke_earned_2,,,,,,,,
h2_m16 camo056,weaponCamo,0,ch_nuke_earned_3,,,,,,,,
h2_m16 camo057,weaponCamo,0,ch_nuke_earned_4,,,,,,,,
h2_masada camo024,weaponCamo,0,ch_marksman_h2_masada_2_1,,,,,,,,
h2_masada camo025,weaponCamo,0,ch_marksman_h2_masada_2_1,,,,,,,,
h2_masada camo026,weaponCamo,0,ch_marksman_h2_masada_2_2,,,,,,,,
h2_masada camo027,weaponCamo,0,ch_marksman_h2_masada_2_2,,,,,,,,
h2_masada camo028,weaponCamo,0,ch_marksman_h2_masada_2_3,,,,,,,,
h2_masada camo029,weaponCamo,0,ch_marksman_h2_masada_2_3,,,,,,,,
h2_masada camo030,weaponCamo,0,ch_marksman_h2_masada_2_4,,,,,,,,
h2_masada camo031,weaponCamo,0,ch_marksman_h2_masada_2_4,,,,,,,,
h2_masada camo032,weaponCamo,0,ch_marksman_h2_masada_2_5,,,,,,,,
h2_masada camo033,weaponCamo,0,ch_marksman_h2_masada_2_5,,,,,,,,
h2_masada camo034,weaponCamo,0,ch_marksman_h2_masada_2_6,,,,,,,,
h2_masada camo035,weaponCamo,0,ch_marksman_h2_masada_2_6,,,,,,,,
